cliente,dias_por_mes,desviacion_maxima
1876510.0,"{3: 20.0, 4: 13.0, 5: 7.0}",7.0
1876531.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
1877714.0,"{3: 20.5, 4: 25.0, 5: 18.0}",7.0
1878288.0,"{3: 22.0, 4: 29.0}",7.0
1878428.0,"{3: 16.0, 4: 15.0, 5: 8.0}",7.0
187991.0,"{3: 18.0, 4: 25.0}",7.0
1881172.0,"{3: 24.0, 4: 17.0}",7.0
1882880.0,"{3: 20.0, 5: 13.0}",7.0
1885540.0,"{3: 27.0, 4: 25.0, 5: 18.0}",7.0
188621.0,"{3: 27.0, 4: 20.0, 5: 18.0}",7.0
1887577.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
189006.0,"{3: 27.0, 4: 22.0, 5: 15.0}",7.0
1890601.0,"{3: 31.0, 4: 24.0}",7.0
1891427.0,"{3: 9.0, 4: 16.0, 5: 11.0}",7.0
1892449.0,"{3: 10.0, 4: 13.0, 5: 6.0}",7.0
1893961.0,"{3: 11.0, 4: 18.0, 5: 11.0}",7.0
1894675.0,"{3: 23.0, 4: 30.0}",7.0
1894857.0,"{3: 16.0, 4: 19.0, 5: 12.0}",7.0
1897020.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
1897468.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
1898161.0,"{3: 23.0, 4: 25.0, 5: 18.0}",7.0
1900772.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
1901269.0,"{4: 19.5, 5: 12.5}",7.0
1902410.0,"{3: 24.0, 4: 17.0, 5: 18.0}",7.0
1903712.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
1906512.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
1906631.0,"{3: 31.0, 4: 24.0}",7.0
1907590.0,"{3: 21.5, 4: 18.0, 5: 11.0}",7.0
1907982.0,"{3: 30.0, 4: 23.0}",7.0
1912546.0,"{3: 20.0, 4: 13.0, 5: 7.0}",7.0
1912735.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
1913491.0,"{3: 19.0, 4: 25.0, 5: 18.0}",7.0
1916424.0,"{3: 20.0, 4: 13.0, 5: 7.0}",7.0
1916963.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
1918426.0,"{3: 10.0, 4: 11.0, 5: 4.0}",7.0
1921513.0,"{3: 23.0, 4: 30.0}",7.0
1921779.0,"{3: 18.0, 4: 19.0, 5: 12.0}",7.0
1922507.0,"{3: 19.0, 4: 13.0, 5: 6.0}",7.0
1923718.0,"{3: 23.0, 4: 30.0}",7.0
1924992.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
1925419.0,"{3: 16.0, 4: 23.0, 5: 16.5}",7.0
1929563.0,"{3: 23.0, 4: 30.0}",7.0
1930305.0,"{3: 18.0, 4: 25.0}",7.0
1930501.0,"{3: 24.5, 4: 19.0, 5: 12.0}",7.0
1931250.0,"{3: 13.5, 4: 6.5, 5: 4.0}",7.0
193493.0,"{3: 24.0, 4: 17.0, 5: 14.0}",7.0
1935100.0,"{3: 27.0, 4: 20.0}",7.0
1935142.0,"{3: 23.0, 4: 20.0, 5: 13.0}",7.0
1935751.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
1940959.0,"{3: 22.0, 4: 29.0}",7.0
1942646.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
1942723.0,"{3: 12.0, 4: 6.0, 5: 13.0}",7.0
1943052.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
1945096.0,"{3: 23.0, 4: 30.0}",7.0
1946531.0,"{3: 18.0, 4: 25.0}",7.0
1948232.0,"{3: 23.0, 4: 18.0, 5: 11.0}",7.0
1949142.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
1949744.0,"{3: 18.5, 4: 18.0, 5: 11.0}",7.0
1951109.0,"{3: 20.0, 5: 13.0}",7.0
1952089.0,"{3: 20.0, 5: 13.0}",7.0
1952607.0,"{3: 20.5, 4: 18.0, 5: 11.0}",7.0
1952775.0,"{3: 24.0, 4: 17.0}",7.0
1953216.0,"{3: 23.0, 4: 30.0}",7.0
1955435.0,"{3: 19.0, 4: 21.0, 5: 14.0}",7.0
1956366.0,"{3: 21.0, 4: 28.0}",7.0
1956884.0,"{3: 21.5, 4: 28.5}",7.0
1959908.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
1960496.0,"{3: 31.0, 4: 24.0}",7.0
1961329.0,"{3: 17.0, 4: 10.0, 5: 11.0}",7.0
1962148.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
1962533.0,"{3: 23.0, 4: 30.0}",7.0
1962750.0,"{3: 23.0, 4: 21.0, 5: 14.0}",7.0
1963065.0,"{3: 23.0, 4: 16.0}",7.0
1963520.0,"{3: 9.0, 4: 2.0, 5: 4.0}",7.0
1964227.0,"{3: 9.0, 4: 16.0, 5: 11.0}",7.0
1965942.0,"{3: 20.0, 4: 13.0, 5: 12.0}",7.0
1966691.0,"{3: 19.0, 4: 22.5, 5: 15.5}",7.0
1967013.0,"{3: 25.0, 4: 18.0, 5: 11.0}",7.0
1967377.0,"{3: 20.0, 4: 27.0}",7.0
1967601.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
1968273.0,"{3: 16.5, 4: 23.5, 5: 18.0}",7.0
1968833.0,"{3: 13.0, 4: 20.0, 5: 18.0}",7.0
1968924.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
1969911.0,"{3: 17.0, 4: 10.0, 5: 11.0}",7.0
1971115.0,"{3: 20.5, 4: 18.0, 5: 11.0}",7.0
1971682.0,"{3: 22.0, 4: 15.0, 5: 18.0}",7.0
1971689.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
1971815.0,"{3: 25.0, 4: 20.0, 5: 13.0}",7.0
1974874.0,"{3: 28.0, 4: 21.0}",7.0
1976036.0,"{3: 10.0, 4: 6.0, 5: 13.0}",7.0
1976519.0,"{3: 27.0, 4: 20.0, 5: 18.0}",7.0
1976925.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
1977135.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
1978549.0,"{3: 23.0, 4: 25.0, 5: 18.0}",7.0
1978675.0,"{3: 22.0, 4: 15.0, 5: 15.0}",7.0
1981510.0,"{3: 16.0, 4: 9.0, 5: 12.5}",7.0
1981958.0,"{3: 16.5, 4: 22.0, 5: 15.0}",7.0
1982343.0,"{3: 20.0, 4: 13.0, 5: 8.0}",7.0
1983043.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
1983722.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
1984289.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
1985913.0,"{4: 6.0, 5: 13.0}",7.0
1987481.0,"{3: 18.0, 4: 19.0, 5: 12.0}",7.0
1988244.0,"{3: 20.5, 4: 17.0, 5: 10.0}",7.0
1989350.0,"{3: 12.0, 4: 13.0, 5: 6.0}",7.0
1990274.0,"{3: 6.0, 4: 13.0, 5: 18.0}",7.0
1991296.0,"{3: 27.0, 4: 20.0}",7.0
1992381.0,"{3: 23.0, 4: 30.0}",7.0
1992409.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
1992815.0,"{3: 20.0, 4: 13.0, 5: 11.0}",7.0
1993494.0,"{3: 9.0, 4: 16.0}",7.0
1994894.0,"{3: 27.0, 4: 25.0, 5: 18.0}",7.0
1996427.0,"{3: 20.0, 4: 21.0, 5: 14.0}",7.0
1997183.0,"{3: 20.0, 4: 20.0, 5: 13.0}",7.0
1997715.0,"{3: 19.5, 4: 22.0, 5: 15.0}",7.0
1998009.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
1998016.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
1999570.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
2000410.0,"{3: 23.5, 4: 22.5, 5: 15.5}",7.0
2003189.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
2005737.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
2006395.0,"{3: 24.0, 4: 17.0}",7.0
2006612.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
2006717.0,"{3: 16.5, 4: 23.5}",7.0
2006815.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
2007487.0,"{3: 9.0, 4: 16.0, 5: 13.0}",7.0
2007809.0,"{3: 14.0, 5: 7.0}",7.0
2008152.0,"{3: 31.0, 4: 25.0, 5: 18.0}",7.0
2008516.0,"{3: 24.0, 4: 22.0, 5: 15.0}",7.0
2009391.0,"{3: 21.0, 4: 22.0, 5: 15.0}",7.0
2009909.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
2010301.0,"{3: 25.0, 4: 23.5, 5: 16.5}",7.0
2010315.0,"{3: 9.0, 4: 16.0}",7.0
2010406.0,"{3: 21.5, 4: 18.0, 5: 11.0}",7.0
2010924.0,"{3: 24.0, 4: 22.0, 5: 15.0}",7.0
2012198.0,"{3: 21.5, 4: 28.5}",7.0
2012450.0,"{3: 21.0, 4: 18.0, 5: 11.0}",7.0
2014550.0,"{3: 16.0, 4: 22.0, 5: 15.0}",7.0
2015369.0,"{3: 22.0, 4: 18.0, 5: 11.0}",7.0
2015859.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
2015957.0,"{3: 19.0, 4: 26.0}",7.0
2016027.0,"{3: 19.0, 4: 25.0, 5: 18.0}",7.0
2016104.0,"{3: 20.0, 4: 20.0, 5: 13.0}",7.0
2018393.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2018603.0,"{3: 16.5, 4: 20.0, 5: 13.0}",7.0
2018960.0,"{3: 23.0, 4: 30.0}",7.0
2018974.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2019170.0,"{3: 18.0, 4: 18.0, 5: 11.0}",7.0
2020031.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
2020367.0,"{3: 20.0, 4: 27.0}",7.0
2024553.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
2025295.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
2025771.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
20264.0,"{3: 23.0, 4: 30.0}",7.0
2026758.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
2026968.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
202719.0,"{3: 24.0, 4: 17.0, 5: 18.0}",7.0
2027591.0,"{3: 21.0, 4: 14.0, 5: 11.0}",7.0
2027934.0,"{4: 19.0, 5: 12.0}",7.0
2030104.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
2030216.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
2030930.0,"{3: 19.0, 4: 22.0, 5: 15.0}",7.0
2032498.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2033625.0,"{3: 20.0, 4: 27.0}",7.0
2033751.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2035067.0,"{3: 19.0, 4: 22.0, 5: 15.0}",7.0
2038924.0,"{3: 18.0, 4: 11.0, 5: 6.5}",7.0
2039176.0,"{3: 13.0, 4: 20.0}",7.0
2040324.0,"{3: 23.0, 4: 30.0}",7.0
2040744.0,"{3: 22.0, 4: 15.0, 5: 14.0}",7.0
2041955.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2041969.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2042039.0,"{3: 27.0, 4: 25.0, 5: 18.0}",7.0
2042760.0,"{3: 20.5, 4: 19.0, 5: 12.0}",7.0
2043313.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
2044629.0,"{3: 9.0, 4: 14.0, 5: 7.0}",7.0
2044797.0,"{3: 19.0, 4: 26.0}",7.0
2044916.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2045910.0,"{3: 23.0, 4: 16.0}",7.0
2046806.0,"{3: 23.0, 4: 16.0}",7.0
204763.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
2049753.0,"{3: 20.5, 4: 14.0, 5: 7.0}",7.0
2049767.0,"{3: 11.5, 4: 18.5, 5: 18.0}",7.0
2050866.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
2051426.0,"{3: 6.0, 4: 13.0}",7.0
2052511.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
2052777.0,"{3: 18.0, 4: 25.0}",7.0
2053127.0,"{3: 13.0, 4: 20.0, 5: 15.0}",7.0
2053274.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
2053295.0,"{3: 17.0, 4: 22.0, 5: 15.0}",7.0
2056032.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2056403.0,"{3: 23.0, 4: 30.0}",7.0
2056669.0,"{3: 20.0, 5: 13.0}",7.0
2057082.0,"{3: 30.0, 4: 23.0}",7.0
2057537.0,"{3: 20.0, 4: 27.0}",7.0
2057621.0,"{3: 16.0, 4: 14.0, 5: 7.0}",7.0
2058300.0,"{3: 23.0, 4: 30.0}",7.0
2058685.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
2059448.0,"{3: 27.0, 4: 20.0, 5: 15.0}",7.0
2060645.0,"{3: 20.5, 4: 14.0, 5: 7.0}",7.0
2062661.0,"{3: 22.0, 4: 20.0, 5: 13.0}",7.0
2063186.0,"{3: 24.0, 4: 17.0}",7.0
2063312.0,"{3: 10.0, 4: 17.0}",7.0
2063354.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
2063851.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
2064579.0,"{3: 27.0, 4: 25.0, 5: 18.0}",7.0
2064880.0,"{3: 24.0, 4: 17.0, 5: 16.5}",7.0
2065867.0,"{3: 13.0, 4: 8.0, 5: 15.0}",7.0
2067092.0,"{3: 17.0, 4: 24.0}",7.0
2067267.0,"{4: 22.0, 5: 15.0}",7.0
2067393.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
2068954.0,"{3: 23.0, 4: 25.0, 5: 18.0}",7.0
2069423.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
2069829.0,"{3: 18.0, 4: 25.0}",7.0
2069941.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2073210.0,"{3: 16.0, 4: 23.0}",7.0
2074862.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
2076724.0,"{3: 27.0, 4: 20.0}",7.0
2077837.0,"{3: 16.0, 4: 20.0, 5: 13.0}",7.0
2077900.0,"{3: 17.5, 4: 14.0, 5: 7.0}",7.0
2079398.0,"{3: 30.0, 4: 25.0, 5: 18.0}",7.0
2080021.0,"{3: 20.0, 4: 25.0, 5: 18.0}",7.0
208102.0,"{3: 22.0, 4: 19.0, 5: 12.0}",7.0
2081113.0,"{3: 28.0, 4: 25.0, 5: 18.0}",7.0
2082051.0,"{3: 30.5, 4: 23.5}",7.0
2083290.0,"{3: 18.5, 4: 22.0, 5: 15.0}",7.0
2083619.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
2084200.0,"{3: 18.0, 4: 25.0}",7.0
2084284.0,"{3: 17.5, 4: 19.0, 5: 12.0}",7.0
2085264.0,"{3: 27.0, 4: 20.0}",7.0
2085425.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
2086587.0,"{3: 6.0, 4: 13.0, 5: 11.0}",7.0
2086818.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
2088855.0,"{3: 16.0, 4: 9.0, 5: 4.0}",7.0
2091284.0,"{3: 22.0, 4: 18.0, 5: 11.0}",7.0
2092215.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
2092551.0,"{3: 24.0, 4: 18.0, 5: 11.0}",7.0
2092796.0,"{3: 23.0, 4: 22.0, 5: 15.0}",7.0
2095505.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
2095547.0,"{3: 24.5, 4: 19.0, 5: 12.0}",7.0
2095659.0,"{3: 16.0, 4: 15.0, 5: 8.0}",7.0
2095897.0,"{3: 27.0, 4: 25.0, 5: 18.0}",7.0
2096359.0,"{3: 14.0, 4: 21.0}",7.0
2096611.0,"{3: 30.0, 4: 23.0}",7.0
2098480.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
2100195.0,"{3: 31.0, 4: 24.0}",7.0
2101889.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
210202.0,"{3: 20.0, 4: 27.0}",7.0
2102169.0,"{3: 20.0, 4: 13.0, 5: 13.0}",7.0
2102477.0,"{3: 22.0, 4: 22.0, 5: 15.0}",7.0
2103128.0,"{3: 16.0, 4: 20.0, 5: 13.0}",7.0
2105200.0,"{3: 9.0, 4: 13.0, 5: 6.0}",7.0
2106047.0,"{3: 16.0, 4: 9.0, 5: 15.0}",7.0
210643.0,"{3: 30.5, 4: 23.5}",7.0
2106537.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
2106565.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
2106852.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
2107160.0,"{3: 13.0, 4: 20.0}",7.0
2107902.0,"{3: 30.5, 4: 23.5}",7.0
2108581.0,"{3: 30.0, 4: 23.0}",7.0
2109050.0,"{3: 17.0, 4: 10.0, 5: 9.0}",7.0
2109393.0,"{3: 18.0, 4: 25.0}",7.0
2109610.0,"{3: 17.5, 4: 18.0, 5: 11.0}",7.0
2110030.0,"{3: 17.5, 4: 11.0, 5: 18.0}",7.0
2112067.0,"{3: 29.0, 4: 22.0}",7.0
2113992.0,"{3: 24.0, 4: 17.0, 5: 18.0}",7.0
2114867.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
2114986.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
2115350.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
2115658.0,"{3: 18.0, 4: 17.0, 5: 10.0}",7.0
2115924.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2117023.0,"{3: 25.0, 4: 18.0}",7.0
2117310.0,"{3: 25.0, 4: 18.0}",7.0
2117723.0,"{3: 30.5, 4: 23.5}",7.0
2117730.0,"{3: 30.5, 4: 23.5}",7.0
2118094.0,"{3: 27.0, 4: 22.0, 5: 15.0}",7.0
2118955.0,"{3: 3.0, 4: 10.0, 5: 12.0}",7.0
2118969.0,"{3: 20.5, 4: 19.0, 5: 12.0}",7.0
2119858.0,"{3: 27.0, 4: 20.0}",7.0
2119928.0,"{3: 11.0, 4: 13.0, 5: 6.0}",7.0
2120460.0,"{3: 6.0, 4: 4.5, 5: 11.5}",7.0
2120502.0,"{3: 18.0, 4: 25.0}",7.0
2121937.0,"{3: 22.0, 4: 22.0, 5: 15.0}",7.0
2122098.0,"{3: 13.0, 4: 6.0, 5: 4.0}",7.0
2122763.0,"{3: 20.0, 4: 27.0}",7.0
2122847.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2122861.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
2123386.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
2125689.0,"{3: 25.0, 4: 25.0, 5: 18.0}",7.0
2126501.0,"{3: 9.0, 4: 16.0, 5: 11.0}",7.0
2127271.0,"{3: 24.0, 4: 17.0}",7.0
2127600.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
2127852.0,"{3: 31.0, 4: 24.0}",7.0
2127894.0,"{3: 25.0, 5: 18.0}",7.0
2128447.0,"{3: 16.0, 4: 22.0, 5: 15.0}",7.0
2128881.0,"{3: 31.0, 4: 24.0}",7.0
2129182.0,"{3: 27.0, 4: 20.0}",7.0
2129217.0,"{3: 30.5, 4: 23.5}",7.0
2129763.0,"{3: 22.0, 4: 15.0, 5: 15.0}",7.0
2129903.0,"{3: 30.5, 4: 23.5}",7.0
2130218.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
2130267.0,"{3: 18.5, 4: 18.0, 5: 11.0}",7.0
2131079.0,"{3: 18.0, 4: 25.0}",7.0
2131359.0,"{3: 20.0, 4: 25.0, 5: 18.0}",7.0
2131380.0,"{3: 30.5, 4: 23.5}",7.0
2133221.0,"{3: 22.0, 4: 25.0, 5: 18.0}",7.0
2133578.0,"{3: 20.5, 4: 18.0, 5: 11.0}",7.0
2134628.0,"{3: 22.0, 4: 15.0, 5: 15.0}",7.0
2134908.0,"{3: 22.0, 4: 15.0, 5: 14.0}",7.0
2134957.0,"{3: 31.0, 4: 24.0}",7.0
2134992.0,"{3: 24.0, 4: 17.0, 5: 13.0}",7.0
2135545.0,"{3: 16.0, 4: 23.0}",7.0
2135797.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
2137246.0,"{3: 31.0, 4: 25.0, 5: 18.0}",7.0
2137722.0,"{3: 23.5, 4: 22.0, 5: 15.0}",7.0
2138121.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
2138737.0,"{3: 31.0, 4: 24.0}",7.0
2139143.0,"{3: 17.0, 4: 20.0, 5: 13.0}",7.0
2142447.0,"{3: 23.0, 4: 30.0}",7.0
2144519.0,"{3: 13.0, 4: 20.0}",7.0
2144526.0,"{3: 19.5, 4: 26.5}",7.0
2144883.0,"{3: 16.0, 4: 23.0, 5: 18.0}",7.0
2145156.0,"{3: 23.0, 4: 30.0}",7.0
2145359.0,"{3: 18.5, 4: 25.5}",7.0
2145926.0,"{3: 19.0, 4: 26.0}",7.0
2146353.0,"{3: 23.0, 4: 30.0}",7.0
2146465.0,"{3: 23.0, 4: 30.0}",7.0
2146507.0,"{3: 23.0, 4: 30.0}",7.0
2146556.0,"{3: 23.0, 4: 30.0}",7.0
2146584.0,"{3: 23.0, 4: 30.0}",7.0
2146766.0,"{3: 23.0, 4: 30.0}",7.0
2146780.0,"{3: 23.0, 4: 30.0}",7.0
2148040.0,"{3: 27.0, 4: 20.0}",7.0
2148460.0,"{3: 30.0, 4: 23.0}",7.0
2149237.0,"{4: 2.0, 5: 9.0}",7.0
2149881.0,"{4: 13.0, 5: 6.0}",7.0
2150833.0,"{4: 20.0, 5: 13.0}",7.0
2150896.0,"{4: 18.0, 5: 11.0}",7.0
2153122.0,"{4: 22.0, 5: 15.0}",7.0
215480.0,"{3: 22.0, 4: 22.0, 5: 15.0}",7.0
243907.0,"{3: 30.0, 4: 23.0}",7.0
248821.0,"{3: 16.0, 4: 18.0, 5: 11.0}",7.0
25003.0,"{3: 18.0, 4: 11.0, 5: 10.0}",7.0
251656.0,"{3: 18.5, 4: 18.0, 5: 11.0}",7.0
252132.0,"{3: 24.5, 4: 25.0, 5: 18.0}",7.0
254967.0,"{3: 17.5, 4: 18.0, 5: 11.0}",7.0
258215.0,"{3: 25.0, 4: 18.0}",7.0
259293.0,"{3: 16.0, 4: 23.0}",7.0
26193.0,"{3: 30.5, 4: 23.5, 5: 18.0}",7.0
262016.0,"{3: 31.0, 4: 24.0}",7.0
262954.0,"{3: 21.5, 4: 22.0, 5: 15.0}",7.0
264732.0,"{3: 25.5, 4: 18.5, 5: 13.0}",7.0
26550.0,"{3: 20.5, 4: 22.0, 5: 15.0}",7.0
267504.0,"{3: 13.0, 4: 15.0, 5: 8.0}",7.0
268421.0,"{3: 31.0, 4: 24.0}",7.0
269261.0,"{3: 27.0, 4: 25.0, 5: 18.0}",7.0
27481.0,"{3: 20.0, 4: 25.0, 5: 18.0}",7.0
27873.0,"{3: 27.0, 4: 20.0, 5: 14.0}",7.0
279509.0,"{3: 23.5, 4: 19.0, 5: 12.0}",7.0
284290.0,"{3: 30.0, 4: 25.0, 5: 18.0}",7.0
284297.0,"{3: 30.0, 4: 25.0, 5: 18.0}",7.0
286299.0,"{3: 20.0, 4: 25.0, 5: 18.0}",7.0
287279.0,"{3: 28.0, 4: 22.0, 5: 15.0}",7.0
288469.0,"{3: 23.0, 4: 30.0}",7.0
290499.0,"{3: 17.5, 4: 14.0, 5: 7.0}",7.0
290737.0,"{3: 20.0, 4: 25.0, 5: 18.0}",7.0
290793.0,"{3: 28.5, 4: 21.5}",7.0
292480.0,"{3: 22.0, 4: 29.0}",7.0
292823.0,"{3: 30.0, 4: 23.0}",7.0
293341.0,"{3: 25.5, 4: 18.5, 5: 14.0}",7.0
295658.0,"{3: 6.0, 5: 13.0}",7.0
296981.0,"{4: 14.0, 5: 7.0}",7.0
308895.0,"{3: 18.5, 4: 16.0, 5: 9.0}",7.0
311758.0,"{3: 23.0, 4: 30.0}",7.0
312528.0,"{3: 21.0, 4: 15.0, 5: 8.0}",7.0
31765.0,"{3: 23.5, 4: 25.0, 5: 18.0}",7.0
318436.0,"{3: 20.0, 4: 13.0, 5: 11.0}",7.0
320431.0,"{3: 4.0, 4: 11.0, 5: 5.0}",7.0
323133.0,"{3: 27.5, 4: 25.0, 5: 18.0}",7.0
323322.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
329020.0,"{3: 23.0, 4: 30.0}",7.0
331351.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
339205.0,"{3: 20.0, 4: 15.0, 5: 8.0}",7.0
340864.0,"{3: 23.5, 4: 16.5}",7.0
341081.0,"{3: 17.5, 4: 18.0, 5: 11.0}",7.0
34222.0,"{3: 23.0, 4: 16.0}",7.0
343272.0,"{3: 27.0, 4: 20.0, 5: 18.0}",7.0
347920.0,"{3: 18.0, 4: 21.0, 5: 14.0}",7.0
35153.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
351896.0,"{3: 27.0, 4: 20.0, 5: 15.0}",7.0
351952.0,"{3: 17.0, 4: 10.0, 5: 5.0}",7.0
363978.0,"{3: 23.0, 4: 30.0}",7.0
365980.0,"{3: 24.0, 4: 20.0, 5: 13.0}",7.0
367219.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
368409.0,"{3: 17.0, 4: 10.0}",7.0
368437.0,"{3: 10.0, 4: 17.0, 5: 13.0}",7.0
371118.0,"{3: 9.0, 4: 2.0, 5: 6.0}",7.0
373820.0,"{3: 23.0, 4: 30.0}",7.0
373960.0,"{3: 25.0, 4: 18.0}",7.0
374583.0,"{3: 18.5, 4: 18.0, 5: 11.0}",7.0
384943.0,"{3: 25.0, 4: 22.0, 5: 15.0}",7.0
389990.0,"{3: 13.0, 4: 18.0, 5: 11.0}",7.0
392412.0,"{3: 31.0, 4: 24.0}",7.0
392951.0,"{3: 28.5, 4: 21.5}",7.0
393175.0,"{3: 18.5, 4: 25.5}",7.0
396178.0,"{3: 25.5, 4: 25.0, 5: 18.0}",7.0
39647.0,"{3: 31.0, 4: 24.0}",7.0
406146.0,"{3: 21.0, 4: 21.5, 5: 14.5}",7.0
410598.0,"{3: 17.5, 4: 19.0, 5: 12.0}",7.0
410990.0,"{3: 20.0, 4: 13.0, 5: 13.0}",7.0
413622.0,"{3: 17.0, 4: 10.0, 5: 11.0}",7.0
414329.0,"{3: 31.0, 4: 24.0}",7.0
420580.0,"{3: 23.0, 4: 30.0}",7.0
421511.0,"{3: 22.0, 4: 15.0, 5: 13.0}",7.0
421770.0,"{3: 23.5, 4: 18.0, 5: 11.0}",7.0
422624.0,"{3: 10.0, 4: 13.0, 5: 6.0}",7.0
425830.0,"{3: 10.5, 4: 17.5, 5: 11.5}",7.0
426103.0,"{3: 21.5, 4: 18.0, 5: 11.0}",7.0
427769.0,"{3: 22.0, 4: 20.0, 5: 13.0}",7.0
42832.0,"{3: 16.5, 4: 19.0, 5: 12.0}",7.0
428938.0,"{3: 24.0, 4: 20.0, 5: 13.0}",7.0
