cliente,dias_por_mes,desviacion_maxima
635333.0,"{3: 31.0, 4: 30.0}",1.0
635375.0,"{3: 31.0, 4: 30.0}",1.0
63545.0,"{3: 23.5, 4: 21.5, 5: 7.0}",14.5
63559.0,"{3: 31.0, 4: 30.0}",1.0
635676.0,"{3: 31.0, 4: 30.0}",1.0
635893.0,"{3: 31.0, 4: 30.0}",1.0
635970.0,"{3: 31.0, 4: 30.0, 5: 12.0}",18.0
635991.0,"{3: 31.0, 4: 30.0}",1.0
636068.0,"{3: 31.0, 4: 30.0}",1.0
636124.0,"{3: 10.0, 4: 10.0, 5: 9.0}",1.0
63615.0,"{3: 29.0, 4: 30.0, 5: 5.0}",25.0
63622.0,"{3: 10.0, 4: 10.0, 5: 11.0}",1.0
636299.0,"{3: 31.0, 4: 30.0}",1.0
636313.0,"{3: 31.0, 4: 30.0}",1.0
63643.0,"{3: 20.0, 4: 18.0, 5: 4.0}",14.0
636446.0,"{3: 31.0, 4: 30.0}",1.0
636474.0,"{3: 31.0, 4: 29.0, 5: 6.0}",23.0
636488.0,"{3: 16.5, 4: 18.5, 5: 6.0}",12.5
636502.0,"{3: 31.0, 4: 30.0}",1.0
636530.0,"{3: 22.0, 4: 20.0, 5: 12.0}",8.0
63657.0,"{3: 31.0, 4: 30.0, 5: 13.0}",17.0
636600.0,"{3: 29.0, 4: 30.0, 5: 13.0}",17.0
636761.0,"{3: 24.5, 4: 23.5, 5: 18.0}",5.5
636859.0,"{3: 31.0, 4: 30.0}",1.0
63699.0,"{3: 20.0, 4: 18.0, 5: 11.0}",7.0
637020.0,"{3: 30.0, 4: 29.0, 5: 15.0}",14.0
637167.0,"{3: 31.0, 4: 30.0}",1.0
63720.0,"{3: 31.0, 4: 30.0}",1.0
63734.0,"{3: 31.0, 4: 30.0}",1.0
637503.0,"{3: 31.0, 4: 30.0}",1.0
63755.0,"{3: 31.0, 4: 30.0}",1.0
637552.0,"{3: 31.0, 4: 30.0}",1.0
63762.0,"{3: 31.0, 4: 30.0}",1.0
637664.0,"{3: 26.0, 4: 24.0}",2.0
637706.0,"{3: 26.0, 4: 24.0}",2.0
637713.0,"{3: 31.0, 4: 30.0}",1.0
637804.0,"{3: 31.0, 4: 30.0}",1.0
637825.0,"{3: 27.0, 4: 26.0}",1.0
637881.0,"{3: 31.0, 4: 30.0}",1.0
637895.0,"{3: 31.0, 4: 30.0}",1.0
637930.0,"{3: 31.0, 4: 30.0}",1.0
637944.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
637972.0,"{3: 31.0, 4: 30.0}",1.0
6383.0,"{3: 31.0, 4: 30.0}",1.0
638378.0,"{3: 31.0, 4: 30.0}",1.0
63839.0,"{3: 31.0, 4: 30.0, 5: 5.0}",25.0
638476.0,"{3: 31.0, 4: 30.0}",1.0
63860.0,"{3: 31.0, 4: 30.0}",1.0
638721.0,"{3: 31.0, 4: 30.0}",1.0
63881.0,"{3: 20.5, 4: 18.5, 5: 7.0}",11.5
638819.0,"{3: 31.0, 4: 30.0}",1.0
63888.0,"{3: 31.0, 4: 30.0}",1.0
63895.0,"{3: 31.0, 4: 30.0}",1.0
639036.0,"{3: 31.0, 4: 30.0}",1.0
639148.0,"{3: 31.0, 4: 30.0}",1.0
63923.0,"{3: 17.5, 4: 9.0, 5: 8.0}",8.5
639274.0,"{3: 31.0, 4: 30.0}",1.0
639302.0,"{3: 31.0, 4: 30.0}",1.0
639358.0,"{3: 31.0, 4: 30.0}",1.0
639491.0,"{3: 29.0, 4: 30.0, 5: 4.0}",26.0
639512.0,"{3: 31.0, 4: 30.0}",1.0
63986.0,"{3: 31.0, 4: 30.0}",1.0
639890.0,"{3: 31.0, 4: 30.0}",1.0
639953.0,"{3: 31.0, 4: 30.0}",1.0
640016.0,"{3: 31.0, 4: 30.0}",1.0
640058.0,"{3: 31.0, 4: 30.0}",1.0
64007.0,"{3: 31.0, 4: 30.0}",1.0
640408.0,"{3: 24.0, 4: 23.0, 5: 18.0}",5.0
640457.0,"{3: 31.0, 4: 30.0}",1.0
640471.0,"{3: 31.0, 4: 30.0}",1.0
640513.0,"{3: 31.0, 4: 30.0}",1.0
640541.0,"{3: 31.0, 4: 30.0}",1.0
640576.0,"{3: 16.0, 4: 20.0, 5: 18.0}",4.0
64070.0,"{3: 18.0, 4: 16.0}",2.0
640884.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
640898.0,"{3: 31.0, 4: 30.0}",1.0
640954.0,"{3: 23.0, 4: 24.0, 5: 6.0}",18.0
64105.0,"{3: 31.0, 4: 30.0}",1.0
641059.0,"{3: 31.0, 4: 30.0}",1.0
641115.0,"{3: 31.0, 4: 30.0}",1.0
641248.0,"{3: 31.0, 4: 30.0}",1.0
641437.0,"{3: 25.5, 4: 23.5}",2.0
641724.0,"{3: 31.0, 4: 30.0}",1.0
64182.0,"{3: 31.0, 4: 30.0}",1.0
641983.0,"{3: 26.0, 4: 28.0, 5: 6.0}",22.0
641990.0,"{3: 31.0, 4: 30.0}",1.0
64203.0,"{3: 30.0, 4: 29.0}",1.0
642137.0,"{3: 31.0, 4: 30.0}",1.0
642249.0,"{3: 31.0, 4: 30.0}",1.0
642298.0,"{3: 31.0, 4: 30.0}",1.0
64238.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
642389.0,"{3: 31.0, 4: 30.0}",1.0
642403.0,"{3: 31.0, 4: 30.0}",1.0
642536.0,"{3: 31.0, 4: 30.0}",1.0
642564.0,"{3: 31.0, 4: 30.0}",1.0
642627.0,"{3: 31.0, 4: 30.0}",1.0
642648.0,"{3: 31.0, 4: 30.0}",1.0
642774.0,"{3: 30.5, 4: 29.5}",1.0
642788.0,"{3: 3.0, 4: 1.0, 5: 5.0}",4.0
64287.0,"{3: 31.0, 4: 30.0}",1.0
642893.0,"{3: 31.0, 4: 30.0}",1.0
642942.0,"{3: 31.0, 4: 30.0}",1.0
643278.0,"{3: 31.0, 4: 30.0}",1.0
643327.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
643355.0,"{3: 25.5, 4: 23.5}",2.0
64343.0,"{3: 31.0, 4: 30.0}",1.0
643558.0,"{3: 31.0, 4: 30.0}",1.0
643614.0,"{3: 31.0, 4: 30.0}",1.0
643656.0,"{3: 31.0, 4: 30.0}",1.0
643747.0,"{3: 31.0, 4: 30.0}",1.0
643845.0,"{3: 31.0, 4: 30.0}",1.0
64406.0,"{3: 20.0, 4: 18.0, 5: 13.0}",5.0
644083.0,"{3: 17.5, 4: 18.5, 5: 5.0}",13.5
644160.0,"{3: 31.0, 4: 30.0}",1.0
644384.0,"{3: 31.0, 4: 30.0}",1.0
644489.0,"{3: 31.0, 4: 30.0}",1.0
644510.0,"{3: 31.0, 4: 29.0}",2.0
64455.0,"{3: 31.0, 4: 30.0}",1.0
644573.0,"{3: 31.0, 4: 30.0}",1.0
64476.0,"{3: 5.0, 4: 7.0, 5: 5.0}",2.0
644867.0,"{3: 27.0, 4: 29.0, 5: 14.0}",15.0
644972.0,"{3: 31.0, 4: 30.0}",1.0
645091.0,"{3: 27.0, 4: 29.0}",2.0
645378.0,"{3: 31.0, 4: 30.0}",1.0
645623.0,"{3: 31.0, 4: 29.0, 5: 13.0}",16.0
645630.0,"{3: 31.0, 4: 29.0}",2.0
64588.0,"{3: 31.0, 4: 30.0, 5: 14.0}",16.0
645952.0,"{3: 31.0, 4: 30.0}",1.0
64602.0,"{3: 31.0, 4: 30.0}",1.0
646036.0,"{3: 31.0, 4: 30.0}",1.0
646113.0,"{3: 30.5, 4: 29.5}",1.0
646211.0,"{3: 31.0, 4: 30.0}",1.0
64623.0,"{3: 31.0, 4: 30.0}",1.0
646239.0,"{3: 20.0, 4: 19.0, 5: 11.0}",8.0
646246.0,"{3: 31.0, 4: 30.0}",1.0
646337.0,"{3: 20.5, 4: 19.5, 5: 11.0}",8.5
64644.0,"{3: 31.0, 4: 30.0}",1.0
646442.0,"{3: 31.0, 4: 30.0}",1.0
646561.0,"{3: 31.0, 4: 30.0}",1.0
646708.0,"{3: 27.0, 4: 29.0, 5: 5.5}",23.5
64686.0,"{3: 31.0, 4: 30.0, 5: 13.0}",17.0
64693.0,"{3: 31.0, 4: 30.0}",1.0
646953.0,"{3: 31.0, 4: 30.0}",1.0
646981.0,"{3: 31.0, 4: 30.0}",1.0
64700.0,"{3: 31.0, 4: 30.0, 5: 6.0}",24.0
64707.0,"{3: 31.0, 4: 29.0, 5: 8.0}",21.0
647086.0,"{3: 31.0, 4: 30.0}",1.0
647233.0,"{3: 25.0, 4: 23.0, 5: 6.0}",17.0
64735.0,"{3: 31.0, 4: 30.0}",1.0
64742.0,"{3: 30.0, 4: 2.0, 5: 4.0}",28.0
647541.0,"{3: 31.0, 4: 30.0}",1.0
647744.0,"{3: 31.0, 4: 29.0, 5: 13.0}",16.0
647765.0,"{3: 31.0, 4: 30.0, 5: 6.0}",24.0
64777.0,"{3: 31.0, 4: 30.0}",1.0
647961.0,"{3: 31.0, 4: 30.0, 5: 15.0}",15.0
647968.0,"{3: 22.5, 4: 20.5}",2.0
64812.0,"{3: 10.0, 4: 13.0, 5: 12.0}",3.0
648255.0,"{3: 31.0, 4: 30.0}",1.0
648402.0,"{3: 28.0, 4: 30.0, 5: 5.0}",25.0
648451.0,"{3: 31.0, 4: 30.0}",1.0
64861.0,"{3: 31.0, 4: 30.0, 5: 14.0}",16.0
648668.0,"{3: 31.0, 4: 30.0}",1.0
64868.0,"{3: 31.0, 4: 30.0}",1.0
648682.0,"{3: 31.0, 4: 30.0}",1.0
648920.0,"{3: 31.0, 4: 30.0}",1.0
649130.0,"{3: 25.5, 4: 23.5}",2.0
649172.0,"{3: 31.0, 4: 30.0}",1.0
64924.0,"{3: 29.0, 4: 30.0}",1.0
649375.0,"{3: 31.0, 4: 30.0}",1.0
649522.0,"{3: 25.5, 4: 23.5}",2.0
649543.0,"{3: 31.0, 4: 30.0}",1.0
64973.0,"{3: 31.0, 4: 30.0}",1.0
649844.0,"{3: 31.0, 4: 30.0}",1.0
64987.0,"{3: 31.0, 4: 30.0}",1.0
649935.0,"{3: 23.5, 4: 22.5, 5: 15.0}",7.5
650061.0,"{3: 31.0, 4: 30.0}",1.0
650082.0,"{3: 31.0, 4: 30.0}",1.0
650089.0,"{3: 31.0, 4: 30.0}",1.0
650110.0,"{3: 31.0, 4: 30.0}",1.0
650117.0,"{3: 31.0, 4: 30.0}",1.0
650187.0,"{3: 31.0, 4: 30.0}",1.0
6502.0,"{3: 24.0, 4: 22.0, 5: 14.0}",8.0
650236.0,"{3: 31.0, 4: 30.0}",1.0
650264.0,"{3: 31.0, 4: 30.0}",1.0
650299.0,"{3: 31.0, 4: 30.0}",1.0
650313.0,"{3: 31.0, 4: 30.0}",1.0
650320.0,"{3: 31.0, 4: 30.0}",1.0
650355.0,"{3: 31.0, 4: 30.0}",1.0
65036.0,"{3: 23.0, 4: 22.0, 5: 6.0}",16.0
650425.0,"{3: 30.5, 4: 29.5}",1.0
65043.0,"{3: 31.0, 4: 30.0}",1.0
650481.0,"{3: 25.5, 4: 23.5}",2.0
650635.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
650691.0,"{3: 16.5, 4: 2.0, 5: 4.0}",14.5
650698.0,"{3: 31.0, 4: 30.0}",1.0
650705.0,"{3: 29.0, 4: 27.0, 5: 6.0}",21.0
65078.0,"{3: 31.0, 4: 30.0}",1.0
650789.0,"{3: 31.0, 4: 30.0}",1.0
650901.0,"{3: 31.0, 4: 30.0}",1.0
65092.0,"{3: 31.0, 4: 30.0}",1.0
651006.0,"{3: 31.0, 4: 30.0}",1.0
651020.0,"{3: 31.0, 4: 30.0, 5: 12.5}",17.5
65106.0,"{3: 31.0, 4: 30.0}",1.0
651118.0,"{3: 31.0, 4: 30.0}",1.0
651265.0,"{3: 16.0, 4: 15.0, 5: 15.0}",1.0
65141.0,"{3: 31.0, 4: 30.0}",1.0
651482.0,"{3: 31.0, 4: 30.0}",1.0
651489.0,"{3: 31.0, 4: 30.0}",1.0
651496.0,"{3: 31.0, 4: 30.0}",1.0
65155.0,"{3: 31.0, 4: 30.0}",1.0
651580.0,"{3: 31.0, 4: 30.0}",1.0
651685.0,"{3: 31.0, 4: 30.0}",1.0
651713.0,"{3: 31.0, 4: 30.0}",1.0
65176.0,"{3: 31.0, 4: 30.0}",1.0
651762.0,"{3: 20.0, 4: 22.0}",2.0
651776.0,"{3: 31.0, 4: 30.0}",1.0
651825.0,"{3: 31.0, 4: 30.0}",1.0
651874.0,"{3: 31.0, 4: 30.0, 5: 12.0}",18.0
65190.0,"{3: 31.0, 4: 30.0}",1.0
651902.0,"{3: 31.0, 4: 30.0}",1.0
651965.0,"{3: 31.0, 4: 30.0}",1.0
65197.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
651986.0,"{3: 28.0, 4: 26.0}",2.0
652035.0,"{3: 31.0, 4: 30.0}",1.0
65211.0,"{3: 31.0, 4: 30.0}",1.0
652154.0,"{3: 31.0, 4: 30.0}",1.0
652217.0,"{3: 31.0, 4: 30.0}",1.0
652224.0,"{3: 31.0, 4: 30.0}",1.0
65225.0,"{3: 31.0, 4: 30.0}",1.0
652343.0,"{3: 27.0, 4: 25.0}",2.0
65239.0,"{3: 31.0, 4: 29.0, 5: 13.0}",16.0
652469.0,"{3: 25.5, 4: 23.5}",2.0
652553.0,"{3: 31.0, 4: 30.0}",1.0
652560.0,"{3: 31.0, 4: 30.0}",1.0
652567.0,"{3: 31.0, 4: 30.0}",1.0
652595.0,"{3: 31.0, 4: 30.0}",1.0
652630.0,"{3: 31.0, 4: 30.0}",1.0
652644.0,"{3: 31.0, 4: 30.0}",1.0
65274.0,"{3: 31.0, 4: 30.0}",1.0
652749.0,"{3: 31.0, 4: 30.0}",1.0
65288.0,"{3: 31.0, 4: 30.0}",1.0
652945.0,"{3: 25.5, 4: 23.5}",2.0
65295.0,"{3: 31.0, 4: 30.0}",1.0
6530.0,"{3: 31.0, 4: 30.0}",1.0
653225.0,"{3: 31.0, 4: 30.0}",1.0
653316.0,"{3: 31.0, 4: 30.0}",1.0
65358.0,"{3: 24.0, 4: 17.0, 5: 18.0}",7.0
653589.0,"{3: 31.0, 4: 30.0}",1.0
653631.0,"{3: 31.0, 4: 30.0}",1.0
653715.0,"{3: 31.0, 4: 30.0}",1.0
65386.0,"{3: 27.0, 4: 25.0}",2.0
653876.0,"{3: 20.0, 4: 19.0, 5: 7.0}",12.0
653974.0,"{3: 31.0, 4: 30.0}",1.0
654009.0,"{3: 31.0, 4: 30.0}",1.0
654170.0,"{3: 31.0, 4: 30.0}",1.0
654212.0,"{3: 31.0, 4: 30.0}",1.0
654394.0,"{3: 31.0, 4: 30.0}",1.0
6544.0,"{3: 31.0, 4: 30.0}",1.0
654555.0,"{3: 31.0, 4: 30.0}",1.0
654569.0,"{3: 31.0, 4: 30.0}",1.0
65477.0,"{3: 31.0, 4: 30.0}",1.0
654793.0,"{3: 31.0, 4: 30.0}",1.0
654800.0,"{3: 31.0, 4: 30.0}",1.0
654821.0,"{3: 31.0, 4: 30.0}",1.0
65491.0,"{3: 31.0, 4: 30.0}",1.0
654968.0,"{3: 4.0, 4: 6.0, 5: 5.5}",2.0
655003.0,"{3: 31.0, 4: 30.0}",1.0
655073.0,"{3: 31.0, 4: 30.0}",1.0
655157.0,"{3: 31.0, 4: 30.0}",1.0
65526.0,"{3: 31.0, 4: 30.0}",1.0
655325.0,"{3: 31.0, 4: 30.0, 5: 8.0}",22.0
655339.0,"{3: 31.0, 4: 30.0}",1.0
655346.0,"{3: 25.5, 4: 23.5}",2.0
655395.0,"{3: 23.0, 4: 21.0}",2.0
65547.0,"{3: 27.0, 4: 28.0}",1.0
655570.0,"{3: 25.0, 4: 24.0}",1.0
655696.0,"{3: 31.0, 4: 30.0, 5: 15.0}",15.0
655703.0,"{3: 31.0, 4: 30.0}",1.0
6558.0,"{3: 31.0, 4: 30.0}",1.0
65582.0,"{3: 31.0, 4: 30.0}",1.0
655864.0,"{3: 31.0, 4: 30.0}",1.0
655885.0,"{3: 31.0, 4: 30.0}",1.0
65596.0,"{3: 31.0, 4: 30.0}",1.0
656004.0,"{3: 31.0, 4: 30.0}",1.0
656018.0,"{3: 21.5, 4: 13.0, 5: 12.0}",8.5
656032.0,"{3: 18.0, 4: 20.0, 5: 5.0}",15.0
656109.0,"{3: 21.5, 4: 19.5, 5: 11.0}",8.5
656116.0,"{3: 31.0, 4: 30.0}",1.0
656193.0,"{3: 31.0, 4: 30.0}",1.0
656333.0,"{3: 31.0, 4: 30.0}",1.0
656452.0,"{3: 31.0, 4: 30.0}",1.0
656529.0,"{3: 17.0, 4: 18.0, 5: 4.0}",14.0
656585.0,"{3: 31.0, 4: 30.0, 5: 11.0}",19.0
656893.0,"{3: 31.0, 4: 30.0}",1.0
656963.0,"{3: 28.5, 4: 15.5, 5: 14.5}",13.0
656984.0,"{3: 31.0, 4: 30.0}",1.0
65715.0,"{3: 31.0, 4: 30.0, 5: 11.0}",19.0
657250.0,"{3: 31.0, 4: 30.0}",1.0
65736.0,"{3: 25.5, 4: 23.5}",2.0
657642.0,"{3: 31.0, 4: 30.0}",1.0
657705.0,"{3: 31.0, 4: 30.0}",1.0
65771.0,"{3: 31.0, 4: 30.0}",1.0
657740.0,"{3: 31.0, 4: 30.0}",1.0
657817.0,"{3: 31.0, 4: 30.0}",1.0
657838.0,"{3: 31.0, 4: 30.0}",1.0
657845.0,"{3: 31.0, 4: 30.0}",1.0
657859.0,"{3: 31.0, 4: 30.0}",1.0
657971.0,"{3: 25.5, 4: 23.5}",2.0
658013.0,"{3: 31.0, 4: 30.0}",1.0
658083.0,"{3: 31.0, 4: 30.0}",1.0
658111.0,"{3: 30.5, 4: 28.5, 5: 1.0}",27.5
65820.0,"{3: 31.0, 4: 30.0}",1.0
658314.0,"{3: 31.0, 4: 30.0}",1.0
658391.0,"{3: 20.0, 4: 19.0, 5: 11.0}",8.0
658517.0,"{3: 31.0, 4: 30.0}",1.0
6586.0,"{3: 25.5, 4: 23.5}",2.0
658608.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
65862.0,"{3: 25.5, 4: 23.5}",2.0
65869.0,"{3: 17.0, 4: 18.0, 5: 4.0}",14.0
658755.0,"{3: 31.0, 4: 30.0, 5: 15.0}",15.0
658783.0,"{3: 31.0, 4: 30.0}",1.0
658790.0,"{3: 27.0, 4: 29.0}",2.0
65883.0,"{3: 31.0, 4: 30.0}",1.0
65890.0,"{3: 31.0, 4: 30.0}",1.0
658909.0,"{3: 31.0, 4: 30.0}",1.0
658930.0,"{3: 31.0, 4: 30.0}",1.0
659000.0,"{3: 31.0, 4: 30.0}",1.0
659028.0,"{3: 31.0, 4: 30.0}",1.0
659161.0,"{3: 31.0, 4: 30.0}",1.0
659182.0,"{3: 31.0, 4: 30.0}",1.0
659294.0,"{3: 31.0, 4: 30.0}",1.0
6593.0,"{3: 31.0, 4: 30.0}",1.0
659301.0,"{3: 23.5, 4: 22.5, 5: 13.0}",9.5
659350.0,"{3: 31.0, 4: 30.0}",1.0
65946.0,"{3: 31.0, 4: 30.0}",1.0
659469.0,"{3: 31.0, 4: 30.0}",1.0
65953.0,"{3: 31.0, 4: 30.0}",1.0
659665.0,"{3: 31.0, 4: 30.0}",1.0
65967.0,"{3: 31.0, 4: 30.0}",1.0
659749.0,"{3: 31.0, 4: 30.0}",1.0
659833.0,"{3: 17.0, 4: 13.0, 5: 15.0}",4.0
659917.0,"{3: 31.0, 4: 30.0}",1.0
659945.0,"{3: 26.0, 4: 24.0}",2.0
659959.0,"{3: 31.0, 4: 30.0}",1.0
6600.0,"{3: 24.0, 4: 22.0, 5: 7.0}",15.0
660001.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
66002.0,"{3: 31.0, 4: 30.0}",1.0
660148.0,"{3: 31.0, 4: 30.0}",1.0
660190.0,"{3: 31.0, 4: 29.0}",2.0
66023.0,"{3: 31.0, 4: 30.0, 5: 14.0}",16.0
660246.0,"{3: 31.0, 4: 30.0}",1.0
660323.0,"{3: 31.0, 4: 30.0}",1.0
660372.0,"{3: 31.0, 4: 30.0}",1.0
660561.0,"{3: 31.0, 4: 30.0}",1.0
6607.0,"{3: 30.5, 4: 29.5}",1.0
660757.0,"{3: 31.0, 4: 30.0}",1.0
660764.0,"{3: 31.0, 4: 30.0}",1.0
660918.0,"{3: 31.0, 4: 30.0}",1.0
660925.0,"{3: 23.5, 4: 22.5, 5: 12.0}",10.5
660932.0,"{3: 31.0, 4: 30.0, 5: 8.0}",22.0
660939.0,"{3: 31.0, 4: 30.0}",1.0
66121.0,"{3: 28.5, 4: 29.5}",1.0
661219.0,"{3: 31.0, 4: 30.0}",1.0
661310.0,"{3: 31.0, 4: 30.0}",1.0
661408.0,"{3: 31.0, 4: 30.0}",1.0
661457.0,"{3: 31.0, 4: 30.0}",1.0
66163.0,"{3: 18.0, 4: 12.0, 5: 13.0}",6.0
661667.0,"{3: 20.5, 4: 21.5, 5: 11.0}",10.5
661688.0,"{3: 31.0, 4: 30.0}",1.0
661835.0,"{3: 31.0, 4: 30.0}",1.0
661842.0,"{3: 31.0, 4: 30.0}",1.0
661912.0,"{3: 31.0, 4: 30.0}",1.0
661954.0,"{3: 31.0, 4: 30.0}",1.0
66205.0,"{3: 31.0, 4: 30.0}",1.0
66212.0,"{3: 31.0, 4: 30.0}",1.0
662486.0,"{3: 31.0, 4: 30.0}",1.0
662549.0,"{3: 27.0, 4: 28.0, 5: 11.0}",17.0
662948.0,"{3: 31.0, 4: 30.0}",1.0
662976.0,"{3: 31.0, 4: 30.0}",1.0
663095.0,"{3: 31.0, 4: 30.0, 5: 13.0}",17.0
663480.0,"{3: 31.0, 4: 30.0}",1.0
663578.0,"{3: 31.0, 4: 30.0}",1.0
663662.0,"{3: 25.5, 4: 23.5}",2.0
66394.0,"{3: 31.0, 4: 30.0}",1.0
66415.0,"{3: 31.0, 4: 30.0}",1.0
664152.0,"{3: 31.0, 4: 30.0}",1.0
664243.0,"{3: 31.0, 4: 30.0}",1.0
664250.0,"{3: 31.0, 4: 30.0}",1.0
664278.0,"{3: 31.0, 4: 30.0, 5: 18.0}",12.0
66436.0,"{3: 31.0, 4: 30.0}",1.0
664397.0,"{3: 31.0, 4: 30.0}",1.0
66443.0,"{3: 31.0, 4: 30.0}",1.0
664432.0,"{3: 31.0, 4: 30.0, 5: 6.0}",24.0
66457.0,"{3: 15.0, 4: 16.0, 5: 12.0}",4.0
664733.0,"{3: 25.5, 4: 23.5}",2.0
664803.0,"{3: 31.0, 4: 30.0}",1.0
6649.0,"{3: 31.0, 4: 30.0}",1.0
66492.0,"{3: 31.0, 4: 30.0}",1.0
665153.0,"{3: 31.0, 4: 30.0}",1.0
66520.0,"{3: 31.0, 4: 30.0}",1.0
665468.0,"{3: 31.0, 4: 30.0}",1.0
6656.0,"{3: 23.0, 4: 22.0, 5: 11.0}",11.0
665615.0,"{3: 31.0, 4: 30.0}",1.0
66562.0,"{3: 31.0, 4: 30.0}",1.0
665636.0,"{3: 31.0, 4: 30.0, 5: 9.0}",21.0
665748.0,"{3: 16.5, 4: 15.5, 5: 5.0}",10.5
665755.0,"{3: 31.0, 4: 30.0}",1.0
66583.0,"{3: 31.0, 4: 30.0}",1.0
666091.0,"{3: 31.0, 4: 30.0}",1.0
666119.0,"{3: 31.0, 4: 30.0}",1.0
666266.0,"{3: 31.0, 4: 30.0}",1.0
666469.0,"{3: 31.0, 4: 30.0}",1.0
666476.0,"{3: 29.0, 4: 30.0, 5: 13.0}",17.0
666483.0,"{3: 31.0, 4: 30.0}",1.0
666574.0,"{3: 31.0, 4: 30.0}",1.0
666623.0,"{3: 31.0, 4: 30.0}",1.0
666637.0,"{3: 31.0, 4: 30.0}",1.0
666721.0,"{3: 31.0, 4: 30.0, 5: 14.0}",16.0
66674.0,"{3: 27.0, 4: 25.0, 5: 10.5}",14.5
666861.0,"{3: 31.0, 4: 30.0, 5: 18.0}",12.0
666868.0,"{3: 31.0, 4: 30.0, 5: 18.0}",12.0
666952.0,"{3: 31.0, 4: 30.0}",1.0
667036.0,"{3: 11.0, 4: 9.0, 5: 8.5}",2.0
66709.0,"{3: 31.0, 4: 30.0}",1.0
667099.0,"{3: 31.0, 4: 30.0}",1.0
667141.0,"{3: 19.0, 4: 7.0, 5: 5.0}",12.0
667183.0,"{3: 31.0, 4: 30.0}",1.0
667225.0,"{3: 31.0, 4: 30.0}",1.0
667295.0,"{3: 31.0, 4: 30.0}",1.0
66730.0,"{3: 31.0, 4: 30.0}",1.0
66751.0,"{3: 31.0, 4: 30.0}",1.0
667561.0,"{3: 30.0, 4: 28.0, 5: 11.0}",17.0
667638.0,"{3: 31.0, 4: 30.0}",1.0
66786.0,"{3: 30.0, 4: 29.0}",1.0
66800.0,"{3: 31.0, 4: 30.0}",1.0
668016.0,"{3: 29.0, 4: 27.0, 5: 11.0}",16.0
668058.0,"{3: 25.5, 4: 23.5}",2.0
668331.0,"{3: 31.0, 4: 30.0}",1.0
668485.0,"{3: 25.0, 4: 27.0, 5: 9.0}",18.0
668681.0,"{3: 31.0, 4: 30.0}",1.0
668751.0,"{3: 31.0, 4: 30.0}",1.0
668800.0,"{3: 28.0, 4: 30.0, 5: 8.0}",22.0
668912.0,"{3: 17.0, 4: 16.0, 5: 5.0}",11.0
668996.0,"{3: 31.0, 4: 30.0}",1.0
669031.0,"{3: 31.0, 4: 30.0}",1.0
669066.0,"{3: 31.0, 4: 30.0}",1.0
669087.0,"{3: 31.0, 4: 30.0}",1.0
669129.0,"{3: 31.0, 4: 30.0}",1.0
669164.0,"{3: 27.5, 4: 26.5}",1.0
669185.0,"{3: 31.0, 4: 30.0}",1.0
669192.0,"{3: 31.0, 4: 29.0}",2.0
669241.0,"{3: 25.5, 4: 23.5}",2.0
669402.0,"{3: 21.5, 4: 22.5, 5: 15.0}",7.5
669472.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
669507.0,"{3: 31.0, 4: 30.0}",1.0
669605.0,"{3: 31.0, 4: 30.0}",1.0
669766.0,"{3: 25.5, 4: 23.5}",2.0
669829.0,"{3: 31.0, 4: 30.0}",1.0
669885.0,"{3: 17.0, 4: 16.0, 5: 4.0}",12.0
669955.0,"{3: 21.0, 4: 19.0, 5: 14.0}",5.0
670123.0,"{3: 31.0, 4: 30.0}",1.0
670151.0,"{3: 31.0, 4: 30.0}",1.0
67038.0,"{3: 18.0, 4: 17.0, 5: 6.0}",11.0
670578.0,"{3: 31.0, 4: 30.0, 5: 15.0}",15.0
670648.0,"{3: 31.0, 4: 30.0}",1.0
67066.0,"{3: 11.0, 4: 6.0, 5: 4.0}",5.0
670844.0,"{3: 31.0, 4: 30.0}",1.0
670991.0,"{3: 31.0, 4: 30.0}",1.0
671033.0,"{3: 9.0, 4: 9.0, 5: 11.0}",2.0
671061.0,"{3: 18.0, 4: 20.0, 5: 4.0}",16.0
671110.0,"{3: 31.0, 4: 30.0}",1.0
671117.0,"{3: 16.0, 4: 17.0, 5: 9.0}",8.0
671152.0,"{3: 31.0, 4: 30.0}",1.0
671257.0,"{3: 31.0, 4: 30.0}",1.0
671278.0,"{3: 31.0, 4: 30.0}",1.0
671341.0,"{3: 31.0, 4: 30.0}",1.0
671600.0,"{3: 31.0, 4: 30.0}",1.0
671635.0,"{3: 31.0, 4: 30.0}",1.0
671691.0,"{3: 31.0, 4: 30.0}",1.0
671726.0,"{3: 31.0, 4: 29.0}",2.0
671740.0,"{3: 31.0, 4: 30.0}",1.0
671803.0,"{3: 31.0, 4: 30.0}",1.0
671831.0,"{3: 31.0, 4: 30.0}",1.0
